,p_id,name,price,colour,brand,brand_id
4317,12957518.0,Clora Creation Magenta Embroidered Dupatta,1299.0,Magenta,Clora Creation,179
4318,15200332.0,Clora Creation Women Off White Floral Embroidered Palazzos,999.0,Off White,Clora Creation,179
4319,17113756.0,Clora Creation Turquoise Blue Printed Dupatta,899.0,Turquoise Blue,Clora Creation,179
4320,13135206.0,Clora Creation Women Maroon Gotta Patti Embroidered Dupatta,1099.0,Maroon,Clora Creation,179
4321,16477422.0,Clora Creation Women Red Self Design Flared Maxi Skirt,1699.0,Red,Clora Creation,179
4322,13181714.0,Clora Creation Women Red & Gold Printed Silk Dupatta,999.0,Red,Clora Creation,179
4323,17898850.0,Clora Creation Grey Embroidered Dupatta with Thread Work,999.0,Grey,Clora Creation,179
4324,18671848.0,Clora Creation Green & White Printed Pure Cotton Tie and Dye Dupatta,999.0,Green,Clora Creation,179
4325,18671774.0,Clora Creation White Striped Organza Dupatta with Mirror Work,999.0,White,Clora Creation,179
4326,12663978.0,Clora Creation Women Maroon & Gold Printed Flared Maxi Skirt,1499.0,Maroon,Clora Creation,179
4327,18211776.0,Clora Creation Women Black Chikankari Smart Fit Mid Rise Trouser,1099.0,Black,Clora Creation,179
4328,17933318.0,Clora Creation Black & White Printed Silk Blend Dupatta,1099.0,Black,Clora Creation,179
4329,10428804.0,Clora Creation Women White Embroidered Straight Palazzos,1399.0,White,Clora Creation,179
4330,17231686.0,Clora Creation Cream-Coloured & Gold-Toned Striped Tissue Silk Dupatta,899.0,Cream,Clora Creation,179
4331,12332746.0,Clora Creation Gold & Silver Checked Flared Maxi Skirt,1599.0,Gold,Clora Creation,179
4332,17189492.0,Clora Creation Women Yellow & Orange Floral Printed Flared Skirts,1399.0,Yellow,Clora Creation,179
4333,15241566.0,Clora Creation Gold-Toned & Silver-Toned Mirror Work Woven Design Dupatta,1999.0,Gold,Clora Creation,179
4334,15089532.0,Clora Creation Women White Trousers,1099.0,White,Clora Creation,179
4335,13951526.0,Clora Creation Women Black Printed Flared Palazzos,1399.0,Black,Clora Creation,179
4336,13135248.0,Clora Creation Women Red & Gold-Coloured Embroidered Dupatta,1599.0,Red,Clora Creation,179
4337,16427130.0,Clora Creation Beige & Gold-Toned Ethnic Motifs Embroidered Net Dupatta,1599.0,Beige,Clora Creation,179
4338,17150084.0,Clora Creation Women Gold-Toned Floral Embroidered Net Dupatta,1599.0,Gold,Clora Creation,179
4339,17739252.0,Clora Creation Cream-Coloured Embroidered Dupatta with Sequinned,1599.0,Cream,Clora Creation,179
4340,15241450.0,Clora Creation Maroon & White Embroidered Dupatta with Gotta Patti,1299.0,Maroon,Clora Creation,179
4341,18227754.0,Clora Creation Women Cream-Coloured Floral Chikankari Cotton Palazzo,999.0,Cream,Clora Creation,179
4342,13955736.0,Clora Creation Women Green & White Printed Flared Maxi Skirt,1599.0,Green,Clora Creation,179
4343,18211774.0,Clora Creation Women Cream-Coloured Ethnic Motifs Smart Easy Wash Trousers,1099.0,Cream,Clora Creation,179
4344,17763432.0,Clora Creation Women Maroon Printed Maxi Skirt,1499.0,Maroon,Clora Creation,179
4345,13955712.0,Clora Creation Women Mustard Yellow & White Printed Flared Maxi Skirt,1599.0,Mustard,Clora Creation,179
4346,17739306.0,Clora Creation Red Embroidered Dupatta with Sequinned,1399.0,Red,Clora Creation,179
4347,17752446.0,Clora Creation Women Cream-Coloured Self Design Cotton Palazzos,999.0,Cream,Clora Creation,179
4348,17751206.0,Clora Creation Women Black Chikankari Embroidered Cotton Cropped Trousers,999.0,Black,Clora Creation,179
4349,12663978.0,Clora Creation Women Maroon & Gold Printed Flared Maxi Skirt,1499.0,Maroon,Clora Creation,179
4350,13135236.0,Clora Creation Navy Blue Woven Design Banarsi Silk Dupatta,1099.0,Navy Blue,Clora Creation,179
4351,18671836.0,Clora Creation Off White & Gold-Toned Printed Dupatta with Gotta Patti,1299.0,Off White,Clora Creation,179
4352,18671786.0,Clora Creation Red Printed Dupatta with Sequinned,1299.0,Red,Clora Creation,179
4353,17309756.0,Clora Creation Women Yellow & White Set Of 3 Knitted Ethnic Palazzos,2699.0,Yellow,Clora Creation,179
4354,17739124.0,Clora Creation Blue & White Printed Dupatta with Gotta Patti,1399.0,Blue,Clora Creation,179
4355,13135240.0,Clora Creation Women Navy Blue & Gold-Coloured Striped Kota Dupatta,999.0,Navy Blue,Clora Creation,179
4356,17309752.0,Clora Creation Women Pink Knitted Ethnic Palazzos,899.0,Pink,Clora Creation,179
4357,12663974.0,Clora Creation Women Cream-Coloured & Gold-Coloured Printed Flared Maxi Skirt,1499.0,Cream,Clora Creation,179
4358,9791943.0,Clora Creation Women Black Straight Embroidered Palazzos,1399.0,Black,Clora Creation,179
4359,13181722.0,Clora Creation Women Black & Gold Coloured Printed Silk Dupatta,999.0,Black,Clora Creation,179
4360,17763418.0,Clora Creation Women Green & Gold-Coloured Printed Flared Maxi Skirt,1799.0,Green,Clora Creation,179
4361,12663958.0,Clora Creation Women White Printed Skirt,1499.0,White,Clora Creation,179
4362,12497036.0,Clora Creation Women Pack Of 2 Black & Navy Blue Solid Straight Palazzos,1999.0,Black,Clora Creation,179
4363,17763450.0,Clora Creation Green & Gold-toned Printed Flared Maxi Skirts,1799.0,Green,Clora Creation,179
4364,13181720.0,Clora Creation Women White & Gold-Coloured Embellished Dupatta,999.0,White,Clora Creation,179
4365,13957476.0,Clora Creation Women Teal Blue & Gold-Coloured Printed Flared Maxi Skirt,1799.0,Teal,Clora Creation,179
4366,18671858.0,Clora Creation Green Striped Organza Dupatta with Mirror Work,999.0,Green,Clora Creation,179
4367,18671804.0,Clora Creation Yellow & Pink Printed Dupatta,999.0,Yellow,Clora Creation,179
4368,13955640.0,Clora Creation Women Red &Gold-Coloured Floral Printed Flared Maxi Skirt,1799.0,Red,Clora Creation,179
4369,17851658.0,Clora Creation Women Red Flared Ethnic Palazzos,1199.0,Red,Clora Creation,179
4370,18671738.0,Clora Creation Black & Silver-Toned Striped Organza Dupatta with Mirror Work,999.0,Black,Clora Creation,179
4371,17763470.0,Clora Creation Women Black Printed Flared Maxi Skirts,1799.0,Black,Clora Creation,179
4372,17763478.0,Clora Creation Women Mustard-Yellow & Gold-Coloured Printed Flared Maxi Skirt,1799.0,Mustard,Clora Creation,179
4373,11627876.0,Clora Creation Women Turquoise Blue & Orange Printed Flared Maxi Skirt,1399.0,Turquoise Blue,Clora Creation,179
4374,12859120.0,Clora Creation Women Pack Of 2 Black & Blue Solid Flared Palazzos,2399.0,Black,Clora Creation,179
4375,12332750.0,Clora Creation Women Black Checked Flared Maxi Skirt,1599.0,Black,Clora Creation,179
4376,15241584.0,Clora Creation Magenta & Gold-Toned Woven Design Pure Cotton Dupatta,999.0,Magenta,Clora Creation,179
4377,14001092.0,Clora Creation Cream-Coloured & Gold-Toned Solid Dupatta,999.0,Cream,Clora Creation,179
4378,16477412.0,Clora Creation Women Beige Self Design Flared Maxi Skirt,1699.0,Beige,Clora Creation,179
4379,17231684.0,Clora Creation Grey & Gold-Toned Cotton Tussar Dupatta,999.0,Grey,Clora Creation,179
4380,17775680.0,Clora Creation Women Olive Green Solid Pencil Skirt,1599.0,Olive,Clora Creation,179
4381,12497032.0,Clora Creation Women Pack Of 2 Navy Blue & Off-White Solid Straight Palazzos,1999.0,Navy Blue,Clora Creation,179
4382,12501464.0,Clora Creation Women Beige & Maroon Solid Straight Palazzos,1999.0,Beige,Clora Creation,179
4383,11659720.0,Clora Creation Women Black Solid Flared Palazzos,999.0,Black,Clora Creation,179
4384,11659714.0,Clora Creation Women Off-White Solid Flared Palazzos,999.0,Off White,Clora Creation,179
4385,10428828.0,Clora Creation Women White Printed Wide Leg Palazzos,999.0,White,Clora Creation,179
4386,17231652.0,Clora Creation White & Beige Striped Dupatta,899.0,White,Clora Creation,179
4387,14001078.0,Clora Creation White & Golden Striped Dupatta,899.0,White,Clora Creation,179
4388,15080364.0,Clora Creation Women Pack of 2 Floral Printed Knitted Ethnic Palazzos,2399.0,Cream,Clora Creation,179
4389,13181706.0,Clora Creation Women Magenta Pink & Gold-Coloured Woven Design Dupatta,999.0,Magenta,Clora Creation,179
4390,17915806.0,Clora Creation Women Red Knitted Ethnic Straight Palazzos,999.0,Red,Clora Creation,179
4391,18618780.0,Clora Creation Magenta & Gold-Toned Dupatta with Gotta Patti,1299.0,Magenta,Clora Creation,179
4392,9791951.0,Clora Creation Women Beige Embroidered Straight Palazzos,999.0,Beige,Clora Creation,179
4393,17851660.0,Clora Creation Women Peach-Coloured Flared Palazzos,1199.0,Peach,Clora Creation,179
4394,12336740.0,Clora Creation Multicoloured Dyed Dupatta,1599.0,Multi,Clora Creation,179
4395,10496658.0,Clora Creation Women White Regular Fit Solid Culottes,999.0,White,Clora Creation,179
4396,15241532.0,Clora Creation Orange & Gold-Toned Embroidered Dupatta with Gotta Patti,1599.0,Orange,Clora Creation,179
4397,17189506.0,Clora Creation Women Green & Gold-Coloured Printed Flared Skirt,1799.0,Green,Clora Creation,179
4398,13135238.0,Clora Creation Women Magenta & Gold-Coloured Appliqued Dupatta,1099.0,Magenta,Clora Creation,179
4399,16427148.0,Clora Creation Red & Gold Ethnic Motifs Embroidered Dupatta with Beads and Stones,2699.0,Red,Clora Creation,179
4400,12336744.0,Clora Creation Multicoloured Dyed Dupatta,1599.0,Multi,Clora Creation,179
4401,18671734.0,Clora Creation Grey Printed Dupatta with Gotta Patti,1299.0,Grey,Clora Creation,179
4402,13135178.0,Clora Creation Women Pink & Gold-Coloured Printed Dupatta,1299.0,Pink,Clora Creation,179
4403,13955718.0,Clora Creation Women Green & Red Printed flared Maxi Skirt,1599.0,Green,Clora Creation,179
4404,19267560.0,Clora Creation Women White & Black 2 Palazzos,2499.0,White,Clora Creation,179
4405,12957506.0,Clora Creation White & Gold-Toned Printed Dupatta,1299.0,White,Clora Creation,179
4406,12750922.0,Clora Creation Women Navy Blue & Grey Printed Straight Kurti,1399.0,Navy Blue,Clora Creation,179
4407,15208702.0,Clora Creation Women Off White Palazzos,899.0,Off White,Clora Creation,179
4408,17307508.0,Clora Creation Women Navy Blue & Red Solid Pack of 2 Ethnic Palazzos,2399.0,Navy Blue,Clora Creation,179
4409,12859888.0,Clora Creation Women Pack of 2 White Solid Flared Palazzos,2399.0,White,Clora Creation,179
4410,17189522.0,Clora Creation Women Magenta-Pink & Gold-Coloured Embellished Flared Maxi Skirt,1399.0,Magenta,Clora Creation,179
4411,12859122.0,Clora Creation Women Black & Grey Solid Wide Leg Palazzos,2399.0,Black,Clora Creation,179
4412,11579058.0,Clora Creation Red & Gold-Coloured Polka Dot Woven Design Dupatta,899.0,Red,Clora Creation,179
4413,17113748.0,Clora Creation Blue & Silver-Toned Striped Dupatta with Gotta Patti,1199.0,Blue,Clora Creation,179
4414,12957504.0,Clora Creation Grey Solid Chiffon Dupatta,1299.0,Grey,Clora Creation,179
4415,14001106.0,Clora Creation Navy Blue & Silver-Toned Solid Dupatta,999.0,Navy Blue,Clora Creation,179
4416,17189526.0,Clora Creation Women Beige Smart Pleated Silk Trousers,1299.0,Beige,Clora Creation,179
4417,17739322.0,Clora Creation Cream-Coloured Embroidered Gotta Patti Sequined Silk Dupatta,1399.0,Cream,Clora Creation,179
4418,17739224.0,Clora Creation Beige Embroidered Dupatta with Beads and Stones,1399.0,Beige,Clora Creation,179
4419,14121428.0,Clora Creation Black & Gold-Toned Embroidered Dupatta,1399.0,Black,Clora Creation,179
4420,17739218.0,Clora Creation Navy Blue & Beige Silk Blend Printed Dupatta,1099.0,Navy Blue,Clora Creation,179
4421,15421850.0,Clora Creation Women Peach-Coloured Floral Embroidered Palazzo,999.0,Peach,Clora Creation,179
4422,10648318.0,Clora Creation Women Coffee Brown Solid Flared Palazzos,999.0,Coffee Brown,Clora Creation,179
4423,15405994.0,Clora Creation Women Mustard Yellow Printed Maxi Length Flared Skirt,1599.0,Mustard,Clora Creation,179
4424,13951562.0,Clora Creation Women Teal Solid Flared Palazzos,999.0,Teal,Clora Creation,179
4425,18671814.0,Clora Creation Mustard Embroidered Dupatta with Sequinned,1999.0,Mustard,Clora Creation,179
4426,17763452.0,Clora Creation Women Maroon Printed Flared Skirt,1799.0,Maroon,Clora Creation,179
4427,17739200.0,Clora Creation Black Embroidered Dupatta,1599.0,Black,Clora Creation,179
4428,17739182.0,Clora Creation Burgundy & Gold-Toned Embroidered Dupatta with Sequinned,1599.0,Burgundy,Clora Creation,179
4429,13955732.0,Clora Creation Women Blue & White Printed Flared Maxi Skirt,1599.0,Blue,Clora Creation,179
4430,11579054.0,Clora Creation White & Gold-Coloured Polka Dot Printed Dupatta,899.0,White,Clora Creation,179
4431,11579052.0,Clora Creation Grey & Gold-Coloured Woven Design Dupatta,899.0,Grey,Clora Creation,179
4432,17189784.0,Clora Creation Women Navy Blue Woven Design Flared Maxi Skirt,1599.0,Navy Blue,Clora Creation,179
4433,11627886.0,Clora Creation Women Maroon & Gold-Toned Printed Flared Maxi Skirt,1399.0,Maroon,Clora Creation,179
4434,11731410.0,Clora Creation Women Gold-Toned & Black Printed Flared Maxi Skirt,1699.0,Black,Clora Creation,179
4435,11627874.0,Clora Creation Women Magenta & Orange Printed Flared Maxi Skirt,1399.0,Magenta,Clora Creation,179
4436,10466122.0,Clora Creation Women Maroon Solid Flared Maxi Skirt,1299.0,Maroon,Clora Creation,179
4437,13951522.0,Clora Creation Women Blue Solid Straight Palazzos,899.0,Blue,Clora Creation,179
4438,18671736.0,Clora Creation Black Embroidered Dupatta,999.0,Black,Clora Creation,179
4439,17739178.0,Clora Creation Black Embroidered Dupatta with Thread Work,999.0,Black,Clora Creation,179
4440,11627882.0,Clora Creation Women Black & Gold-Toned Printed Flared Maxi Skirt,1399.0,Black,Clora Creation,179
4441,9792039.0,Clora Creation Women Beige Flared Printed Palazzos,999.0,Beige,Clora Creation,179
4442,16427434.0,Clora Creation Beige & Gold-Coloured Embroidered Dupatta,3499.0,Beige,Clora Creation,179
4443,16427318.0,Clora Creation Magenta Ethnic Motifs Embroidered Dupatta with Mirror Work,1199.0,Magenta,Clora Creation,179
4444,11627896.0,Clora Creation Women Black & Orange Printed Flared Maxi Skirt,1399.0,Black,Clora Creation,179
4445,11627870.0,Clora Creation Women Navy Blue & Orange Floral Printed Flared Maxi Skirt,1399.0,Navy Blue,Clora Creation,179
4446,15406026.0,Clora Creation Women Beige Solid Maxi Length Flared Skirt,1399.0,Beige,Clora Creation,179
4447,10466124.0,Clora Creation Women Black Solid Flared Maxi Skirt,1299.0,Black,Clora Creation,179
4448,12445922.0,Clora Creation Women Red & Gold-Coloured Printed Flared Maxi Skirt,1499.0,Red,Clora Creation,179
4449,15241480.0,Clora Creation Gold-Toned & Silver-Toned Embroidered Dupatta with Sequinned,1499.0,Gold,Clora Creation,179
4450,13901608.0,Clora Creation Women Pack Of 3 Multicoloured Solid Wide Leg Palazzos,2699.0,Maroon,Clora Creation,179
4451,18671862.0,Clora Creation Peach-Coloured Embroidered Dupatta,999.0,Peach,Clora Creation,179
4452,18671724.0,Clora Creation Pink Striped Organza Dupatta with Mirror Work,999.0,Pink,Clora Creation,179
4453,17739302.0,Clora Creation Magenta Dupatta with Gotta Patti,999.0,Magenta,Clora Creation,179
4454,17739220.0,Clora Creation Green Ethnic Motifs Embroidered Dupatta with Thread Work,999.0,Green,Clora Creation,179
4455,13955716.0,Clora Creation Women Navy Blue & Purple Printed Flared Maxi Skirt,1599.0,Navy Blue,Clora Creation,179
4456,14666138.0,Clora Creation Women 3 Knitted Palazzos,2699.0,White,Clora Creation,179
4457,13955648.0,Clora Creation Women Cream-Coloured & Green Printed Flared Maxi Skirt,1799.0,Cream,Clora Creation,179
4458,13957458.0,Clora Creation Women Maroon & Gold-Coloured Embellished Flared Maxi Skirt,1399.0,Maroon,Clora Creation,179
4459,14669272.0,Clora Creation Women 3 Knitted Palazzos,2699.0,Mustard,Clora Creation,179
4460,13957498.0,Clora Creation Women Cream-Coloured & Brown Printed Flared Maxi Skirt,1799.0,Cream,Clora Creation,179
4461,13957452.0,Clora Creation Women Mustard Yellow & Orange Printed Flared Maxi Skirt,1799.0,Mustard,Clora Creation,179
4462,14484684.0,Clora Creation Women Pack Of 2 White & Fuchsia Knitted Ethnic Palazzos,2399.0,White,Clora Creation,179
4463,16427262.0,Clora Creation Magenta & Gold-Toned Embroidered Net Dupatta with Beads & Stones,2999.0,Magenta,Clora Creation,179
4464,14535718.0,Clora Creation Women White & Green Pack of 2 Knitted Ethnic Palazzos,2399.0,White,Clora Creation,179
4465,13957474.0,Clora Creation Women Magenta Pink & Purple Printed Flared Maxi Skirt,1799.0,Magenta,Clora Creation,179
4466,14484648.0,Clora Creation Women Pack of 2 Brown & Pink Knitted Ethnic Palazzos,2399.0,Brown,Clora Creation,179
4467,14497872.0,Clora Creation Women Peach & White Pack of 2 Knitted Palazzos,2399.0,Peach,Clora Creation,179
4468,15026996.0,Clora Creation Women Green Trousers,1099.0,Green,Clora Creation,179
4469,14497892.0,Clora Creation Women Pack Of  2 Knitted Ethnic Palazzos,2399.0,Navy Blue,Clora Creation,179
4470,14484682.0,Clora Creation Women Navy Blue & Magenta Set of 2 Ethnic Palazzos,2399.0,Navy Blue,Clora Creation,179
4471,14484312.0,Clora Creation Women Pack Of 2 Peach & Fuchsia Pink Flared Knitted Ethnic Palazzos,2399.0,Peach,Clora Creation,179
4472,15101686.0,Clora Creation Women White & Gold-Toned Pack Of 2 Printed Flared Knitted Ethnic Palazzos,2399.0,White,Clora Creation,179
4473,15080332.0,Clora Creation Women Pack of 2 Floral Printed Knitted Ethnic Palazzos,2399.0,Black,Clora Creation,179
4474,17150118.0,Clora Creation Women Red & Gold-Toned Ethnic Motifs Embroidered Dupatta,2399.0,Red,Clora Creation,179
4475,16427364.0,Clora Creation Magenta & Gold Embroidered Foil Print Dupatta with Beads and Stones,2399.0,Magenta,Clora Creation,179
4476,15650344.0,Clora Creation Women Pack Of 2 Solid Flared Palazzo,2399.0,Blue,Clora Creation,179
4477,15650346.0,Clora Creation Women Pack Of 2 Solid Flared Palazzo,2399.0,Rust,Clora Creation,179
4478,15162054.0,Clora Creation Women Black & Gold-Coloured Printed Flared Maxi Skirt,1499.0,Black,Clora Creation,179
4479,18090956.0,Clora Creation Women Maroon Flared Ethnic Palazzos,1399.0,Maroon,Clora Creation,179
4480,17751218.0,Clora Creation Women Beige Hem Design Ethnic Palazzos,999.0,Beige,Clora Creation,179
4481,18591570.0,Clora Creation Women White Flared Palazzos,1399.0,White,Clora Creation,179
4482,15406002.0,Clora Creation Women Navy Blue & Peach Floral Printed Maxi Length Flared Skirt,1599.0,Navy Blue,Clora Creation,179
4483,9783983.0,Clora Creation Women Black & Gold-Coloured Printed Flared Palazzos,1399.0,Black,Clora Creation,179
4484,17309798.0,Clora Creation Women Multicoloured Set of 2 Knitted Palazzos,1999.0,Multi,Clora Creation,179
4485,15200340.0,Clora Creation Women Pack Of 2 Yellow & Beige Knitted Palazzos,1999.0,Yellow,Clora Creation,179
4486,14129854.0,Clora Creation Women Multi Solid Pack of 2 Cream & Pista Green Rayon Palazzo,1999.0,Cream,Clora Creation,179
4487,14129998.0,Clora Creation Women Pack of 2 Solid Wide Leg Palazzos,1999.0,Cream,Clora Creation,179
4488,14095654.0,Clora Creation Peach-Coloured & Gold-Toned Printed Dupatta,1899.0,Peach,Clora Creation,179
4489,16566918.0,Clora Creation Women Pack of 2 Black & Cream-Coloured Ethnic Palazzos,1999.0,Black,Clora Creation,179
4490,16566924.0,Clora Creation Women Pack Of 2 Off White & Grey Solid Straight Palazzos,1999.0,Off White,Clora Creation,179
4491,10428820.0,Clora Creation Women Navy Blue Embroidered Chikankari Wide Leg Palazzos,1199.0,Navy Blue,Clora Creation,179
4492,9856533.0,Clora Creation Women Red Solid Flared Palazzos,999.0,Red,Clora Creation,179
4493,10428818.0,Clora Creation Women Off-White Solid Wide Leg Palazzos,1099.0,Off White,Clora Creation,179
4494,15241494.0,Clora Creation Cream-Coloured & Gold-Toned Embroidered Dupatta with Gotta Patti,1499.0,Cream,Clora Creation,179
4495,15241466.0,Clora Creation Navy Blue & Gold-Toned Checked Dupatta with Gotta Patti,1499.0,Navy Blue,Clora Creation,179
4496,15241502.0,Clora Creation Pink & Gold-Toned Checked Dupatta with Gotta Patti,1499.0,Pink,Clora Creation,179
4497,11578884.0,Clora Creation Women Teal Blue Printed Wide Leg Palazzos,999.0,Teal,Clora Creation,179
4498,15146850.0,Clora Creation Grey & Gold Embroidered Dupatta with Sequinned & Gotta Patti Detail,1299.0,Grey,Clora Creation,179
4499,17150102.0,Clora Creation Women Beige Ethnic Motifs Woven Design Zari Dupatta,1399.0,Beige,Clora Creation,179
4500,12671842.0,Clora Creation Women Green & White Printed Wide Leg Palazzos,1399.0,Green,Clora Creation,179
4501,15658646.0,Clora Creation Women Maroon Easy Wash Trousers,1299.0,Maroon,Clora Creation,179
4502,16563308.0,Clora Creation Women Red & Gold-Coloured Printed Maxi Flared Skirt,1699.0,Red,Clora Creation,179
4503,13955742.0,Clora Creation Women Maroon & Blue Printed Flared Maxi Skirt,1599.0,Maroon,Clora Creation,179
4504,13955646.0,Clora Creation Women Maroon & Silver-Coloured Embellished Flared Maxi Skirt,1699.0,Maroon,Clora Creation,179
4505,13955684.0,Clora Creation Women Cream-Color & Blue Printed Flared Maxi Skirt,1399.0,Cream,Clora Creation,179
4506,13957492.0,Clora Creation Women White & Red Printed Flared Maxi Skirt,1799.0,White,Clora Creation,179
4507,13951560.0,Clora Creation Women Navy Blue & Mustard Printed Straight Palazzos,1099.0,Navy Blue,Clora Creation,179
4508,12957524.0,Clora Creation Beige Printed Dupatta,1299.0,Beige,Clora Creation,179
4509,13945332.0,Clora Creation Women Maroon Hem Design Wide Leg Palazzos,1399.0,Maroon,Clora Creation,179
4510,11659712.0,Clora Creation Women Navy Blue Solid Flared Palazzos,999.0,Navy Blue,Clora Creation,179
4511,12496768.0,Clora Creation Peach & Red Printed Dupatta,999.0,Peach,Clora Creation,179
4512,15200328.0,Clora Creation Women Magenta & Gold-Toned Ethnic Motifs Hem Design Palazzos,899.0,Magenta,Clora Creation,179
4513,17231680.0,Clora Creation Beige & Black Printed Cotton Silk Dupatta,999.0,Beige,Clora Creation,179
4514,16427312.0,Clora Creation Off White & Orange Printed Pure Cotton Dupatta,1399.0,Off White,Clora Creation,179
4515,9803441.0,Clora Creation Women Off White Printed Flared Maxi Skirt,1599.0,Off White,Clora Creation,179
4516,16427234.0,Clora Creation Off White & Red Ethnic Motifs Printed Pure Cotton Dupatta,1399.0,Off White,Clora Creation,179
4517,17763430.0,Clora Creation Women Cream-Coloured & Gold-Coloured Printed Flared Maxi Skirt,1799.0,Cream,Clora Creation,179
4518,16427192.0,Clora Creation Beige Block Printed Dupatta,999.0,Beige,Clora Creation,179
4519,15218838.0,Clora Creation Women Mustard Yellow Palazzos,899.0,Mustard,Clora Creation,179
4520,12645344.0,Pashmoda Jamawar Woven Design shawl for women,1495.0,Black,Pashmoda,673
4521,15368642.0,Pashmoda Women Wine Aari Embroidered Shawl,2195.0,Maroon,Pashmoda,673
4522,16619086.0,Pashmoda Women Beige & Brown Embroidered Woolen Shawl,9295.0,Beige,Pashmoda,673
4523,16197694.0,Pashmoda Women White Kaani Woven Design Shawl,3065.0,White,Pashmoda,673
4524,15874806.0,Pashmoda Women Pink Woven Design Jamawar Shawl,1495.0,Pink,Pashmoda,673
4525,15874822.0,Pashmoda Women Maroon Woven Design Jamawar Shawl,1495.0,Maroon,Pashmoda,673
4526,12645324.0,Pashmoda Women Brown & Beige Woven-Design Shawl,1495.0,Brown,Pashmoda,673
4527,13104106.0,Pashmoda Women Red Woven Design Shawl,1495.0,Red,Pashmoda,673
4528,15874790.0,Pashmoda Women Red Woven Design Jamawar Shawl,1495.0,Red,Pashmoda,673
4529,16619088.0,Pashmoda Women Multicoloured Embroidered Woolen Shawl,8195.0,Multi,Pashmoda,673
4530,16197698.0,Pashmoda Women Pink Kaani Woven Design Shawl,3695.0,Pink,Pashmoda,673
4531,16197680.0,Pashmoda Womens Black Kaani Woven Design Shawl,3695.0,Black,Pashmoda,673
4532,16197706.0,Pashmoda Women Beige Kaani Woven Design Shawl,3695.0,Beige,Pashmoda,673
4533,16197692.0,Pashmoda Womens Red Kaani Woven Design Shawl,3695.0,Red,Pashmoda,673
4534,16619074.0,Pashmoda Women Black & Gold-Toned Embellished Woolen Shawl,6845.0,Black,Pashmoda,673
4535,15368678.0,Pashmoda Women Beige Woven Design Jamawar Shawl,4395.0,Beige,Pashmoda,673
4536,15874828.0,Pashmoda Women Peach Woven Design Jamawar Shawl,1495.0,Peach,Pashmoda,673
4537,12645348.0,Pashmoda Women Black & Red Kani Woven Design Shawl,1995.0,Black,Pashmoda,673
4538,16197678.0,Pashmoda Women Black Kaani Woven Shawl,3065.0,Black,Pashmoda,673
4539,16197672.0,Pashmoda Women Pink Kaani Woven Design Shawl,3065.0,Pink,Pashmoda,673
4540,13177102.0,Pashmoda Women Beige Hand Embroidered Shawl,3095.0,Beige,Pashmoda,673
4541,12645354.0,Pashmoda Women Black & Green Striped Woolmark Certified Pure Wool Shawl,2695.0,Black,Pashmoda,673
4542,12766966.0,Ishin Women Red & Orange Bandhani Print Anarkali Kurta,5399.0,Red,Ishin,408
4543,15535316.0,Ishin Women Teal Embroidered Regular Sequinned Pure Cotton Kurta with Sharara & With Dupatta,7299.0,Teal,Ishin,408
4544,13652412.0,Ishin Women Brown Embroidered Kurti with Sharara & Dupatta,7399.0,Brown,Ishin,408
4545,15954166.0,Ishin Beige Floral Embroidered Bishop Sleeves Victorian Regular Crop Top,3249.0,Beige,Ishin,408
4546,15980500.0,Ishin Women Mustard Yellow Embroidered Regular Gotta Patti Kurta with Sharara & With Dupatta,8299.0,Mustard,Ishin,408
4547,10328759.0,Ishin Women Blue & White Printed Unstitched Dress Material,1799.0,Blue,Ishin,408
4548,15980558.0,Ishin Women Pink Floral Printed Regular Kurta with Sharara & With Dupatta,8299.0,Pink,Ishin,408
4549,17616636.0,Ishin Women Yellow & Pink Leheriya Print Cotton Tiered Flared Maxi Skirt,3299.0,Yellow,Ishin,408
4550,15764214.0,Ishin Women Purple & Gold-Toned Embellished Coat with Trousers,7249.0,Purple,Ishin,408
4551,14497102.0,Ishin Women White Ethnic Motifs Embroidered Layered Pure Cotton Kurta with Salwar & With Dupatta,7299.0,White,Ishin,408
4552,11253802.0,Ishin Navy Blue & White Embroidered Unstitched Dress Material,2999.0,Navy Blue,Ishin,408
4553,15764210.0,Ishin Women Black Cotton Blend Striped Woven Coat with Trousers,5999.0,Black,Ishin,408
4554,15980054.0,Ishin Women Red Floral Embroidered Regular Kurta with Sharara & With Dupatta,8299.0,Red,Ishin,408
4555,16616462.0,Ishin Women's Cotton Yellow Leheriya Flared Maxi Skirt,3299.0,Yellow,Ishin,408
4556,16215632.0,Ishin Women Peach-Coloured & Beige Floral Foil Print Zari Anarkali Kurta Sharara & Dupatta,9999.0,Peach,Ishin,408
4557,11253928.0,Ishin Women Navy Blue & Golden Foil Printed Top with Skirt,4499.0,Navy Blue,Ishin,408
4558,8833463.0,Ishin Women Beige & Maroon Printed Top with Dhoti Pants & Dupatta,3799.0,Beige,Ishin,408
4559,15495312.0,Ishin Pink & Red Floral Georgette Regular Top,1799.0,Pink,Ishin,408
4560,15098958.0,Ishin Women Red Bandhani Printed Kurta with Trousers & Dupatta,6199.0,Red,Ishin,408
4561,11624038.0,Ishin White & Gold-Toned Woven Design Dupatta,1999.0,White,Ishin,408
4562,14921732.0,Ishin Women Black & Silver-Toned Striped Shimmer A-Line Top,2999.0,Black,Ishin,408
